Source,Target,Weight,Type,FrontPage,StartTime,EndTime
n746,n878,41,Directed,1,1150,1200
n748,n1435,19,Directed,1,1150,1200
n749,n755,19,Directed,0,1150,1200
n75,n112,55,Directed,1,320,1200
n75,n113,38,Directed,2,320,1200
n75,n114,122,Directed,1,320,1200
n75,n116,85,Directed,1,320,1200
n75,n117,201,Directed,1,320,1200
n75,n166,129,Directed,1,320,1200
n75,n168,148,Directed,1,320,1200
n75,n169,30,Directed,2,320,1200
n75,n230,18,Directed,1,320,1200
n75,n231,91,Directed,1,320,1200
n75,n232,21,Directed,2,320,1200
n75,n258,26,Directed,1,320,1200
n75,n299,71,Directed,2,320,1200
n75,n323,60,Directed,1,320,1200
n75,n331,194,Directed,1,320,1200
n75,n376,115,Directed,2,320,1200
n75,n377,47,Directed,1,320,1200
n75,n382,163,Directed,1,320,1200
n75,n428,37,Directed,1,320,1200
n75,n429,30,Directed,1,320,1200
n75,n526,23,Directed,1,320,1200
n75,n574,22,Directed,1,320,1200
n75,n634,28,Directed,1,320,1200
n75,n667,32,Directed,2,320,1200
n75,n677,32,Directed,2,320,1200
n75,n678,38,Directed,2,320,1200
n75,n679,26,Directed,1,320,1200
n75,n756,18,Directed,1,320,1200
n75,n76,50,Directed,2,320,1200
n75,n77,97,Directed,1,320,1200
n75,n856,32,Directed,1,320,1200
n751,n1447,166,Directed,2,1150,1200
n753,n760,33,Directed,2,1150,1200
n753,n789,22,Directed,2,1150,1200
n753,n799,30,Directed,2,1150,1200
n753,n843,22,Directed,2,1150,1200
n753,n903,28,Directed,2,1150,1200
n755,n1435,19,Directed,1,1150,1200
n76,n117,32,Directed,1,320,1200
n76,n166,21,Directed,1,320,1200
n76,n168,28,Directed,1,320,1200
n76,n331,25,Directed,1,320,1200
n76,n376,34,Directed,2,320,1200
n76,n382,20,Directed,1,320,1200
n76,n77,18,Directed,1,320,1200
n760,n761,19,Directed,2,1150,1200
n760,n789,32,Directed,2,1150,1200
n760,n799,18,Directed,2,1150,1200
n760,n843,23,Directed,2,1150,1200
n760,n903,34,Directed,2,1150,1200
n762,n1435,76,Directed,2,1150,1200
n766,n1459,64,Directed,1,1160,1200
n766,n862,35,Directed,1,1160,1200
n767,n862,25,Directed,2,1160,1200
n77,n112,21,Directed,0,320,1200
n77,n114,60,Directed,0,320,1200
n77,n116,44,Directed,0,320,1200
n77,n117,83,Directed,0,320,1200
n77,n166,45,Directed,0,320,1200
n77,n168,50,Directed,0,320,1200
n77,n231,36,Directed,0,320,1200
n77,n323,18,Directed,0,320,1200
n77,n331,63,Directed,0,330,1200
n77,n376,42,Directed,1,330,1200
n77,n377,43,Directed,0,330,1200
n77,n382,67,Directed,0,330,725
n77,n428,20,Directed,0,330,725
n77,n574,27,Directed,0,330,725
n77,n634,18,Directed,0,330,725
n77,n856,20,Directed,0,330,725
n772,n1444,21,Directed,1,1160,1200
n777,n1436,1,Directed,0,1160,1200
n777,n779,20,Directed,2,1160,1200
n777,n781,32,Directed,2,1160,1200
n779,n1051,21,Directed,2,1160,1200
n779,n781,35,Directed,2,1160,1200
n779,n922,24,Directed,2,1160,1200
n779,n960,19,Directed,2,1160,1200
n780,n1474,23,Directed,2,1160,1200
n780,n781,20,Directed,2,1160,1200
n781,n1051,22,Directed,2,1160,1200
n781,n1220,18,Directed,2,1160,1200
n781,n1345,21,Directed,1,1160,1200
n781,n1474,31,Directed,2,1160,1200
n781,n1654,22,Directed,2,1160,1200
n781,n793,33,Directed,1,1160,1200
n781,n922,33,Directed,2,1160,1200
n781,n960,44,Directed,2,1160,1200
n783,n625,1,Directed,0,1160,1200
n783,n925,38,Directed,2,1160,1200
n786,n1074,27,Directed,2,1160,1200
n786,n1174,34,Directed,2,1160,1200
n786,n1370,18,Directed,2,1160,1200
n786,n884,70,Directed,2,1160,1200
n786,n986,37,Directed,2,1160,1200
n786,n998,35,Directed,2,1160,1200
n787,n950,18,Directed,0,1160,1200
n789,n1437,33,Directed,2,1160,1200
n789,n843,29,Directed,2,1160,1200
n79,n1075,35,Directed,0,330,725
n79,n1098,113,Directed,1,330,725
n79,n1124,90,Directed,0,330,725
n79,n1135,46,Directed,0,330,725
n79,n1168,46,Directed,0,330,725
n79,n1275,62,Directed,0,330,725
n79,n1298,22,Directed,0,330,725
n79,n1346,18,Directed,0,330,725
n79,n143,137,Directed,0,330,725
n79,n144,55,Directed,0,330,725
n79,n145,92,Directed,0,330,725
n79,n1457,172,Directed,1,330,725
n79,n146,104,Directed,0,330,725
n79,n234,52,Directed,0,330,725
n79,n235,100,Directed,0,330,725
n79,n236,109,Directed,1,330,725
n79,n239,110,Directed,0,330,725
n79,n242,51,Directed,0,330,725
n79,n339,20,Directed,1,330,725
n79,n559,37,Directed,0,330,725
n79,n591,161,Directed,0,330,725
n79,n592,174,Directed,1,330,725
n79,n593,87,Directed,1,330,725
n79,n719,31,Directed,1,330,725
n79,n720,112,Directed,0,330,725
n79,n757,22,Directed,0,330,725
n79,n785,22,Directed,1,330,725
n79,n80,34,Directed,0,330,725
n79,n81,113,Directed,0,330,725
n79,n82,108,Directed,0,330,725
n79,n911,67,Directed,0,330,725
n79,n913,52,Directed,0,330,725
n79,n988,31,Directed,0,330,725
n795,n1437,54,Directed,1,1160,1200
n797,n1017,35,Directed,2,1160,1200
n797,n1123,25,Directed,2,1160,1200
n797,n1439,43,Directed,2,1160,1200
n797,n1673,19,Directed,2,1160,1200
n797,n40,1,Directed,0,1160,1200
n797,n822,19,Directed,1,1160,1200
n797,n949,23,Directed,2,1160,1200
n799,n903,22,Directed,2,1160,1200
n800,n1435,63,Directed,1,1160,1200
n802,n1444,37,Directed,2,1160,1200
n802,n878,39,Directed,2,1160,1200
n804,n1454,25,Directed,2,1160,1200
n804,n925,28,Directed,2,1160,1200
n808,n1448,122,Directed,1,1160,1200
n81,n1098,18,Directed,1,330,725
n81,n1124,20,Directed,0,330,725
n81,n1457,78,Directed,1,330,725
n81,n235,18,Directed,0,330,725
n81,n236,23,Directed,1,330,725
n81,n239,20,Directed,0,330,725
n81,n591,35,Directed,0,330,725
n81,n592,34,Directed,1,330,725
n81,n720,22,Directed,0,330,725
n81,n82,26,Directed,0,330,725
n810,n811,22,Directed,2,1160,1200
n810,n873,20,Directed,1,1160,1200
n815,n371,1,Directed,0,1160,1200
n818,n1026,23,Directed,0,1160,1200
n82,n1098,29,Directed,1,330,725
n82,n1457,124,Directed,1,330,725
n82,n235,24,Directed,0,330,725
n82,n236,21,Directed,1,330,725
n82,n591,28,Directed,0,330,725
n82,n592,55,Directed,1,330,725
n82,n593,32,Directed,1,330,725
n821,n1443,30,Directed,1,1160,1200
n827,n1434,1,Directed,0,1160,1200
n83,n109,99,Directed,0,340,725
n83,n110,172,Directed,1,340,725
n83,n111,125,Directed,0,340,725
n83,n118,60,Directed,0,340,725
n83,n142,42,Directed,1,340,725
n83,n209,18,Directed,0,340,725
n83,n211,449,Directed,1,340,725
n83,n212,44,Directed,0,340,725
n83,n291,127,Directed,0,340,725
n83,n294,138,Directed,0,340,725
n83,n310,52,Directed,0,340,725
n83,n372,69,Directed,0,340,725
n83,n386,107,Directed,0,340,725
n83,n387,41,Directed,0,340,725
n83,n404,95,Directed,1,340,725
n83,n407,79,Directed,1,340,725
n83,n408,149,Directed,0,340,725
n83,n436,78,Directed,0,340,725
n83,n468,32,Directed,0,340,725
n83,n501,49,Directed,0,340,725
n83,n524,35,Directed,0,340,725
n83,n557,22,Directed,0,340,725
n83,n599,37,Directed,0,340,725
n83,n624,27,Directed,0,340,725
n83,n632,33,Directed,0,340,725
n83,n681,31,Directed,0,340,725
n83,n84,131,Directed,0,330,725
n83,n85,248,Directed,0,330,725
n83,n86,190,Directed,0,330,725
n83,n87,44,Directed,1,340,725
n83,n88,51,Directed,1,340,725
n83,n93,250,Directed,0,340,725
n83,n94,467,Directed,1,340,725
n832,n1439,21,Directed,1,1160,1200
n84,n109,31,Directed,0,340,725
n84,n110,85,Directed,1,340,725
n84,n111,33,Directed,0,340,725
n84,n118,37,Directed,0,340,725
n84,n142,57,Directed,1,340,725
n84,n1447,57,Directed,1,340,725
n84,n211,221,Directed,1,340,725
n84,n212,27,Directed,0,340,725
n84,n291,61,Directed,0,340,725
n84,n294,58,Directed,0,340,725
n84,n372,53,Directed,0,340,725
n84,n386,43,Directed,0,340,725
n84,n387,18,Directed,0,340,725
n84,n404,35,Directed,1,340,725
n84,n407,38,Directed,1,340,725
n84,n408,62,Directed,0,340,725
n84,n501,19,Directed,0,340,725
n84,n624,24,Directed,0,340,725
n84,n85,138,Directed,0,340,725
n84,n86,61,Directed,0,340,725
n84,n88,24,Directed,1,340,725
n84,n93,142,Directed,0,340,725
n84,n94,193,Directed,1,340,725
n842,n1447,104,Directed,1,1160,1200
n848,n1437,27,Directed,1,1160,1200
n85,n1089,28,Directed,0,350,725
n85,n109,239,Directed,0,340,725
n85,n110,178,Directed,1,340,725
n85,n111,69,Directed,0,340,725
n85,n118,65,Directed,0,350,725
n85,n142,124,Directed,1,350,725
n85,n1447,94,Directed,1,350,725
n85,n209,80,Directed,0,350,725
n85,n210,19,Directed,0,350,725
n85,n211,433,Directed,1,350,725
n85,n212,32,Directed,0,350,725
n85,n289,35,Directed,0,350,725
n85,n291,170,Directed,0,350,725
n85,n294,280,Directed,0,350,725
n85,n310,42,Directed,0,350,725
n85,n372,232,Directed,0,350,725
n85,n386,108,Directed,0,350,725
n85,n387,62,Directed,0,350,725
n85,n404,56,Directed,1,350,725
n85,n407,61,Directed,1,350,725
n85,n408,253,Directed,0,350,725
n85,n436,47,Directed,0,350,725
n85,n468,141,Directed,0,350,725
n85,n501,51,Directed,0,350,725
n85,n524,66,Directed,0,350,725
n85,n557,47,Directed,0,350,725
n85,n599,53,Directed,0,350,725
n85,n602,21,Directed,1,350,725
n85,n624,45,Directed,0,350,725
n85,n629,20,Directed,0,350,725
n85,n632,32,Directed,0,350,725
n85,n681,34,Directed,0,350,725
n85,n751,19,Directed,1,350,725
n85,n842,18,Directed,0,350,725
n85,n86,119,Directed,0,340,725
n85,n87,30,Directed,1,340,725
n85,n88,59,Directed,1,340,725
n85,n93,244,Directed,0,340,725
n85,n94,419,Directed,1,340,725
n857,n878,21,Directed,1,1160,1200
n859,n867,20,Directed,2,1160,1200
n859,n899,18,Directed,2,1160,1200
n86,n109,51,Directed,0,350,725
n86,n110,96,Directed,1,350,725
n86,n111,41,Directed,0,350,725
n86,n118,18,Directed,0,350,725
n86,n142,26,Directed,1,350,725
n86,n1447,61,Directed,1,350,1200
n86,n211,302,Directed,1,350,725
n86,n212,23,Directed,0,350,725
n86,n291,67,Directed,0,350,725
n86,n294,78,Directed,0,350,725
n86,n372,40,Directed,0,350,725
n86,n386,61,Directed,0,350,725
n86,n404,34,Directed,1,350,725
n86,n407,48,Directed,1,350,725
n86,n408,70,Directed,0,350,725
n86,n436,41,Directed,0,350,725
n86,n468,19,Directed,0,350,1200
n86,n501,20,Directed,0,350,1200
n86,n524,22,Directed,0,350,1200
n86,n624,32,Directed,0,350,1200
n86,n632,18,Directed,0,350,1200
n86,n681,21,Directed,0,350,1200
n86,n87,48,Directed,1,350,725
n86,n88,24,Directed,1,350,725
n86,n93,163,Directed,0,350,725
n86,n94,250,Directed,1,350,725
n862,n1033,41,Directed,2,1170,1200
n862,n1035,48,Directed,2,1170,1200
n862,n1155,51,Directed,2,1170,1200
n862,n1161,30,Directed,1,1170,1200
n862,n1214,30,Directed,2,1170,1200
n862,n1218,19,Directed,2,1170,1200
n862,n1459,150,Directed,2,1170,1200
n862,n1532,1,Directed,0,1170,1200
n862,n863,75,Directed,2,1160,1200
n862,n864,57,Directed,2,1160,1200
n862,n874,23,Directed,2,1170,1200
n862,n993,19,Directed,2,1170,1200
n863,n1035,22,Directed,2,1170,1200
n863,n1155,19,Directed,2,1170,1200
n863,n864,29,Directed,2,1170,1200
n864,n995,26,Directed,1,1170,1200
n867,n1134,28,Directed,1,1170,1200
n867,n899,31,Directed,2,1170,1200
n867,n904,42,Directed,2,1170,1200
n87,n110,44,Directed,2,350,1200
n87,n142,36,Directed,2,350,1200
n87,n211,132,Directed,2,360,1200
n87,n291,20,Directed,1,360,1200
n87,n294,22,Directed,1,360,1200
n87,n372,30,Directed,1,360,1200
n87,n386,19,Directed,1,360,1200
n87,n404,21,Directed,2,360,1200
n87,n408,23,Directed,1,360,1200
n87,n93,38,Directed,1,350,1200
n87,n94,128,Directed,2,350,1200
n874,n1459,75,Directed,2,1170,1200
n875,n1436,29,Directed,1,1170,1200
n878,n1003,31,Directed,2,1170,1200
n878,n1012,60,Directed,2,1170,1200
n878,n1013,40,Directed,1,1170,1200
n878,n1084,36,Directed,2,1170,1200
n878,n1227,62,Directed,2,1170,1200
n878,n1297,18,Directed,2,1170,1200
n878,n1444,184,Directed,2,1170,1200
n878,n890,24,Directed,2,1170,1200
n878,n891,23,Directed,1,1170,1200
n878,n958,96,Directed,2,1170,1200
n878,n966,55,Directed,2,1170,1200
n879,n1437,21,Directed,1,1170,1200
n88,n109,21,Directed,1,360,1200
n88,n110,47,Directed,2,360,1200
n88,n142,34,Directed,2,360,1200
n88,n211,137,Directed,2,360,1200
n88,n372,38,Directed,1,360,1200
n88,n404,32,Directed,2,360,1200
n88,n407,25,Directed,2,360,1200
n88,n408,25,Directed,1,360,1200
n88,n436,20,Directed,1,360,1200
n88,n93,51,Directed,1,360,1200
n88,n94,124,Directed,2,360,1200
n882,n1454,32,Directed,1,1170,1200
n882,n925,26,Directed,1,1170,1200
n884,n1173,19,Directed,2,1170,1200
n884,n1174,47,Directed,2,1170,1200
n884,n1242,19,Directed,1,1170,1200
n884,n1284,28,Directed,2,1170,1200
n884,n1307,20,Directed,1,1170,1200
n884,n1441,41,Directed,2,1170,1200
n884,n986,42,Directed,2,1170,1200
n884,n992,33,Directed,1,1170,1200
n884,n998,41,Directed,2,1170,1200
n889,n1433,24,Directed,1,1170,1200
n89,n100,92,Directed,1,360,1200
n89,n1132,66,Directed,0,360,1200
n89,n125,133,Directed,1,360,1200
n89,n1254,22,Directed,0,360,1200
n89,n127,180,Directed,1,360,1200
n89,n128,45,Directed,1,360,1200
n89,n1458,170,Directed,1,360,1200
n89,n158,70,Directed,1,360,1200
n89,n159,67,Directed,1,360,1200
n89,n175,51,Directed,0,360,1200
n89,n176,230,Directed,0,360,1200
n89,n177,143,Directed,0,360,1200
n89,n189,176,Directed,1,360,1200
n89,n192,180,Directed,0,360,1200
n89,n193,73,Directed,1,360,1200
n89,n287,60,Directed,0,360,1200
n89,n288,46,Directed,0,360,1200
n89,n293,21,Directed,1,360,1200
n89,n405,117,Directed,0,360,1200
n89,n516,53,Directed,0,360,1200
n89,n517,42,Directed,0,360,1200
n89,n530,118,Directed,1,360,1200
n89,n562,44,Directed,1,360,1200
n89,n587,20,Directed,0,360,1200
n89,n609,110,Directed,0,360,1200
n89,n610,117,Directed,0,360,1200
n89,n611,76,Directed,0,360,1200
n89,n612,28,Directed,1,360,1200
n89,n616,31,Directed,0,360,1200
n89,n617,57,Directed,0,360,1200
n89,n618,46,Directed,0,360,1200
n89,n696,89,Directed,0,360,1200
n89,n700,65,Directed,0,360,1200
n89,n721,19,Directed,1,360,1200
n89,n861,64,Directed,0,360,1200
n89,n90,234,Directed,1,360,1200
n89,n91,156,Directed,0,360,1200
n89,n92,909,Directed,1,360,1200
n89,n928,30,Directed,0,360,1200
n89,n951,37,Directed,0,360,1200
n89,n97,201,Directed,1,360,1200
n89,n99,201,Directed,1,360,1200
n892,n899,20,Directed,2,1170,1200
n892,n904,37,Directed,2,1170,1200
n895,n35,1,Directed,0,1170,1200
n899,n1303,23,Directed,2,1170,1200
n899,n1471,129,Directed,2,1170,1200
n899,n904,77,Directed,2,1170,1200
n899,n905,23,Directed,1,1170,1200
n9,n10,1368,Directed,2,30,600
n9,n1003,129,Directed,2,40,1200
n9,n1012,160,Directed,2,40,1200
n9,n1013,131,Directed,1,40,1200
n9,n1022,66,Directed,1,40,1200
n9,n1029,22,Directed,1,40,1200
n9,n1084,160,Directed,2,40,1200
n9,n1136,19,Directed,1,40,1200
n9,n1160,39,Directed,1,40,1200
n9,n1215,26,Directed,1,40,1200
n9,n1227,237,Directed,2,40,1200
n9,n1263,25,Directed,1,40,1200
n9,n1297,37,Directed,2,40,1200
n9,n1388,22,Directed,1,40,1200
n9,n1395,23,Directed,2,40,1200
n9,n1407,46,Directed,1,40,1200
n9,n1444,209,Directed,2,40,1200
n9,n153,2571,Directed,2,30,600
n9,n1534,39,Directed,2,40,1200
n9,n154,544,Directed,2,30,600
n9,n155,526,Directed,2,30,600
n9,n194,1,Directed,0,30,600
n9,n224,510,Directed,2,30,600
n9,n225,394,Directed,1,30,600
n9,n226,65,Directed,1,30,600
n9,n227,509,Directed,2,30,600
n9,n228,1153,Directed,2,30,600
n9,n268,1,Directed,0,30,600
n9,n321,884,Directed,2,30,600
n9,n322,438,Directed,2,30,600
n9,n329,137,Directed,1,30,600
n9,n394,157,Directed,1,30,600
n9,n406,321,Directed,1,30,600
n9,n457,1094,Directed,2,30,600
n9,n458,61,Directed,1,30,600
n9,n459,139,Directed,1,30,600
n9,n460,174,Directed,1,30,600
n9,n461,75,Directed,1,30,600
n9,n462,122,Directed,1,30,600
n9,n475,160,Directed,1,30,600
n9,n477,475,Directed,2,30,600
n9,n478,192,Directed,1,30,600
n9,n479,596,Directed,2,30,600
n9,n573,56,Directed,1,40,600
n9,n579,57,Directed,1,40,600
n9,n613,129,Directed,1,40,600
n9,n614,106,Directed,1,40,600
n9,n657,93,Directed,1,40,600
n9,n660,457,Directed,2,40,600
n9,n68,521,Directed,1,30,600
n9,n69,177,Directed,2,30,600
n9,n70,216,Directed,1,30,600
n9,n707,326,Directed,1,40,600
n9,n708,58,Directed,1,40,1200
n9,n71,100,Directed,1,30,600
n9,n738,60,Directed,1,40,1200
n9,n739,891,Directed,2,40,1200
n9,n746,141,Directed,1,40,1200
n9,n758,24,Directed,1,40,1200
n9,n772,33,Directed,1,40,1200
n9,n802,194,Directed,2,40,1200
n9,n803,26,Directed,1,40,1200
n9,n852,42,Directed,1,40,1200
n9,n857,79,Directed,1,40,1200
n9,n877,29,Directed,1,40,1200
n9,n878,1677,Directed,2,40,1200
n9,n890,89,Directed,2,40,1200
n9,n891,81,Directed,1,40,1200
n9,n958,216,Directed,2,40,1200
n9,n966,184,Directed,2,40,1200
n90,n100,73,Directed,2,370,1200
n90,n125,174,Directed,2,370,1200
n90,n127,233,Directed,2,370,1200
n90,n128,53,Directed,2,370,1200
n90,n1458,205,Directed,2,370,1200
n90,n158,86,Directed,2,370,1200
n90,n159,102,Directed,2,370,1200
n90,n175,42,Directed,1,370,1200
n90,n176,72,Directed,1,370,1200
n90,n177,116,Directed,1,370,1200
n90,n189,267,Directed,2,370,1200
n90,n192,99,Directed,1,370,1200
n90,n193,90,Directed,2,370,1200
n90,n287,34,Directed,1,370,1200
n90,n288,84,Directed,1,370,1200
n90,n293,28,Directed,2,370,1200
n90,n405,48,Directed,1,370,1200
n90,n516,30,Directed,1,370,1200
n90,n517,20,Directed,1,370,1200
n90,n530,150,Directed,2,370,1200
n90,n562,49,Directed,2,370,1200
n90,n587,31,Directed,1,370,1200
n90,n609,64,Directed,1,370,1200
n90,n610,71,Directed,1,370,1200
n90,n611,51,Directed,1,370,1200
n90,n612,32,Directed,2,370,1200
n90,n615,26,Directed,1,370,1200
n90,n617,41,Directed,1,370,1200
n90,n618,56,Directed,1,370,1200
n90,n696,31,Directed,1,370,1200
n90,n700,55,Directed,1,370,1200
n90,n721,46,Directed,2,370,1200
n90,n861,48,Directed,1,370,1200
n90,n91,45,Directed,1,360,1200
n90,n92,1444,Directed,2,370,1200
n90,n951,22,Directed,1,370,1200
n90,n97,208,Directed,2,370,1200
n90,n99,201,Directed,2,370,1200
n901,n902,1,Directed,0,1170,1200
n902,n1433,87,Directed,1,1170,1200
n904,n1119,20,Directed,2,1170,1200
n904,n1120,18,Directed,2,1170,1200
n904,n1183,20,Directed,2,1170,1200
n904,n1213,29,Directed,1,1170,1200
n904,n1303,24,Directed,2,1170,1200
n904,n1471,59,Directed,2,1170,1200
n904,n1602,18,Directed,2,1170,1200
n904,n905,36,Directed,1,1170,1200
n905,n1471,40,Directed,1,1170,1200
n91,n100,22,Directed,1,370,1200
n91,n125,31,Directed,1,370,1200
n91,n127,46,Directed,1,370,1200
n91,n159,18,Directed,1,370,1200
n91,n176,19,Directed,0,370,1200
n91,n177,23,Directed,0,370,1200
n91,n189,22,Directed,1,370,1200
n91,n192,28,Directed,0,370,1200
n91,n405,26,Directed,0,370,1200
n91,n530,27,Directed,1,370,1200
n91,n609,34,Directed,0,370,1200
n91,n610,26,Directed,0,370,1200
n91,n696,19,Directed,0,370,1200
n91,n92,201,Directed,1,370,1200
n91,n97,32,Directed,1,370,1200
n91,n99,45,Directed,1,370,1200
n911,n1457,84,Directed,1,1180,1200
n92,n100,292,Directed,2,370,1200
n92,n1011,28,Directed,1,380,1200
n92,n1132,68,Directed,1,380,1200
n92,n1153,22,Directed,1,380,1200
n92,n1179,59,Directed,1,380,1200
n92,n1246,41,Directed,1,380,1200
n92,n125,568,Directed,2,370,1200
n92,n1254,46,Directed,1,380,1200
n92,n1259,23,Directed,2,380,1200
n92,n126,19,Directed,1,370,1200
n92,n127,773,Directed,2,370,1200
n92,n128,247,Directed,2,370,1200
n92,n1458,66,Directed,2,380,1200
n92,n1494,23,Directed,2,380,750
n92,n158,373,Directed,2,380,1200
n92,n159,341,Directed,2,380,1200
n92,n160,36,Directed,1,380,1200
n92,n175,125,Directed,1,380,1200
n92,n176,224,Directed,1,380,1200
n92,n177,441,Directed,1,380,1200
n92,n189,1108,Directed,2,380,1200
n92,n192,378,Directed,1,380,1200
n92,n193,330,Directed,2,380,1200
n92,n287,116,Directed,1,380,1200
n92,n288,181,Directed,1,380,1200
n92,n293,120,Directed,2,380,1200
n92,n405,199,Directed,1,380,1200
n92,n515,20,Directed,1,380,1200
n92,n516,141,Directed,1,380,1200
n92,n517,93,Directed,1,380,1200
n92,n530,630,Directed,2,380,1200
n92,n562,239,Directed,2,380,1200
n92,n587,128,Directed,1,380,1200
n92,n588,40,Directed,1,380,1200
n92,n609,317,Directed,1,380,1200
n92,n610,260,Directed,1,380,1200
n92,n611,161,Directed,1,380,1200
n92,n612,106,Directed,2,380,1200
n92,n615,78,Directed,1,380,1200
n92,n616,35,Directed,1,380,1200
n92,n617,138,Directed,1,380,1200
n92,n618,187,Directed,1,380,1200
n92,n696,142,Directed,1,380,1200
n92,n700,199,Directed,1,380,1200
n92,n710,21,Directed,1,380,1200
n92,n721,123,Directed,2,380,1200
n92,n834,22,Directed,1,380,1200
n92,n861,239,Directed,1,380,1200
n92,n928,40,Directed,1,380,1200
n92,n951,76,Directed,1,380,1200
n92,n957,56,Directed,2,380,1200
n92,n97,819,Directed,2,370,1200
n92,n98,29,Directed,2,370,1200
n92,n99,1039,Directed,2,370,1200
n920,n410,1,Directed,0,1180,1200
n922,n1051,20,Directed,2,1180,1200
n922,n92,1,Directed,0,1180,1200
n922,n960,21,Directed,2,1180,1200
n925,n1138,56,Directed,2,1180,1200
n925,n1366,34,Directed,2,1180,1200
n925,n1454,91,Directed,2,1180,1200
n925,n978,24,Directed,1,1180,1200
n925,n989,19,Directed,2,1180,1200
n93,n109,84,Directed,0,380,750
n93,n110,237,Directed,1,380,750
n93,n111,67,Directed,0,380,750
n93,n118,50,Directed,0,380,750
n93,n142,195,Directed,1,380,750
n93,n1447,168,Directed,1,390,750
n93,n209,19,Directed,0,380,750
n93,n211,690,Directed,1,380,750
n93,n212,41,Directed,0,380,750
n93,n289,21,Directed,0,380,750
n93,n291,162,Directed,0,380,750
n93,n294,137,Directed,0,380,750
n93,n310,36,Directed,0,380,750
n93,n317,20,Directed,0,380,750
n93,n372,315,Directed,0,380,750
n93,n386,124,Directed,0,390,750
n93,n387,27,Directed,0,390,750
n93,n404,72,Directed,1,390,750
n93,n407,76,Directed,1,390,750
n93,n408,172,Directed,0,390,750
n93,n436,33,Directed,0,390,750
n93,n468,21,Directed,0,390,750
n93,n501,51,Directed,0,390,750
n93,n524,25,Directed,0,390,750
n93,n557,55,Directed,0,390,750
n93,n624,76,Directed,0,390,750
n93,n681,42,Directed,0,390,750
n93,n751,44,Directed,1,390,750
n93,n842,31,Directed,0,390,750
n93,n94,595,Directed,1,380,750
n936,n1086,21,Directed,2,1180,1200
n936,n1433,49,Directed,2,1180,1200
n94,n109,155,Directed,1,390,750
n94,n110,506,Directed,2,390,750
n94,n111,130,Directed,1,390,750
n94,n118,82,Directed,1,390,750
n94,n142,335,Directed,2,390,750
n94,n1447,64,Directed,2,390,750
n94,n209,24,Directed,1,390,750
n94,n210,29,Directed,1,390,750
n94,n211,1373,Directed,2,390,750
n94,n212,99,Directed,1,390,750
n94,n289,37,Directed,1,390,750
n94,n291,266,Directed,1,390,750
n94,n294,211,Directed,1,390,750
n94,n310,45,Directed,1,390,750
n94,n317,45,Directed,1,390,750
n94,n372,330,Directed,1,390,750
n94,n386,186,Directed,1,390,750
n94,n387,50,Directed,1,390,750
n94,n404,192,Directed,2,390,750
n94,n407,180,Directed,2,390,750
